NHS England Region,Code,Name,Up to 01-Mar-20,Awaiting verification,Total,date,num_deaths,sum_deaths_rolling_week
London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.0,0.0,607.0,2020-06-17,0.0,4.0
London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.0,0.0,607.0,2020-06-18,0.0,2.0
London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.0,0.0,607.0,2020-06-19,0.0,2.0
London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.0,0.0,607.0,2020-06-20,0.0,1.0
London,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,0.0,0.0,607.0,2020-06-21,0.0,1.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-01,0.0,
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-02,0.0,
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-03,0.0,
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-04,0.0,
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-05,0.0,
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-06,0.0,
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-07,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-08,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-09,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-10,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-11,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-12,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-13,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-14,0.0,0.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-15,1.0,1.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-16,0.0,1.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-17,0.0,1.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-18,0.0,1.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-19,1.0,2.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-20,0.0,2.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-21,2.0,4.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-22,1.0,4.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-23,0.0,4.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-24,0.0,4.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-25,2.0,6.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-26,2.0,7.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-27,4.0,11.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-28,4.0,13.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-29,5.0,17.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-30,2.0,19.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-03-31,4.0,23.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-01,3.0,24.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-02,5.0,27.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-03,6.0,29.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-04,7.0,32.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-05,10.0,37.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-06,6.0,41.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-07,7.0,44.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-08,9.0,50.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-09,10.0,55.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-10,5.0,54.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-11,8.0,55.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-12,10.0,55.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-13,5.0,54.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-14,5.0,52.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-15,6.0,49.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-16,4.0,43.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-17,7.0,45.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-18,6.0,43.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-19,7.0,40.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-20,4.0,39.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-21,10.0,44.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-22,5.0,43.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-23,2.0,41.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-24,3.0,37.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-25,5.0,36.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-26,4.0,33.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-27,2.0,31.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-28,7.0,28.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-29,4.0,27.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-04-30,3.0,28.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-01,6.0,31.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-02,0.0,26.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-03,1.0,23.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-04,2.0,23.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-05,1.0,17.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-06,1.0,14.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-07,2.0,13.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-08,5.0,12.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-09,6.0,18.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-10,2.0,19.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-11,0.0,17.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-12,2.0,18.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-13,1.0,18.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-14,1.0,17.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-15,3.0,15.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-16,2.0,11.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-17,1.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-18,4.0,14.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-19,0.0,12.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-20,1.0,12.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-21,2.0,13.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-22,0.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-23,1.0,9.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-24,3.0,11.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-25,3.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-26,0.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-27,1.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-28,2.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-29,3.0,13.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-30,0.0,12.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-05-31,0.0,9.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-01,3.0,9.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-02,1.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-03,2.0,11.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-04,1.0,10.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-05,0.0,7.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-06,0.0,7.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-07,1.0,8.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-08,1.0,6.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-09,0.0,5.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-10,1.0,4.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-11,0.0,3.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-12,2.0,5.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-13,2.0,7.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-14,1.0,7.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-15,0.0,6.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-16,0.0,6.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-17,1.0,6.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-18,0.0,6.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-19,0.0,4.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-20,0.0,2.0
East Of England,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,275.0,2020-06-21,0.0,1.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-01,0.0,
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-02,0.0,
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-03,0.0,
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-04,0.0,
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-05,0.0,
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-06,0.0,
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-07,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-08,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-09,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-10,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-11,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-12,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-13,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-14,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-15,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-16,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-17,0.0,0.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-18,1.0,1.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-19,0.0,1.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-20,0.0,1.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-21,0.0,1.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-22,1.0,2.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-23,0.0,2.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-24,1.0,3.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-25,2.0,4.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-26,0.0,4.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-27,3.0,7.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-28,0.0,7.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-29,4.0,10.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-30,6.0,16.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-03-31,3.0,18.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-01,2.0,18.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-02,2.0,20.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-03,2.0,19.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-04,2.0,21.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-05,2.0,19.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-06,4.0,17.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-07,4.0,18.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-08,3.0,19.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-09,3.0,20.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-10,5.0,23.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-11,2.0,23.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-12,1.0,22.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-13,4.0,22.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-14,1.0,19.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-15,3.0,19.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-16,1.0,17.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-17,1.0,13.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-18,2.0,13.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-19,0.0,12.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-20,2.0,10.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-21,3.0,12.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-22,2.0,11.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-23,4.0,14.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-24,1.0,14.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-25,0.0,12.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-26,1.0,13.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-27,0.0,11.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-28,1.0,9.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-29,0.0,7.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-04-30,2.0,5.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-01,1.0,5.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-02,0.0,5.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-03,0.0,4.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-04,1.0,5.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-05,3.0,7.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-06,3.0,10.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-07,0.0,8.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-08,1.0,8.0
South East,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,0.0,0.0,128.0,2020-05-09,2.0,10.0
